,2017,2018,2019,2020,2021,2022
net_income,-59000000.0,-36069000.0,-59037000.0,-56527000.0,-64628000.0,-81186000.0
long_term_debt,0.0,31432000.0,33253000.0,33006000.0,35220000.0,14148000.0
long_term_assets,0.0,1543000.0,819000.0,571000.0,1081000.0,904000.0
depreication,0.0,1071000.0,662000.0,419000.0,288000.0,412000.0
cash_and_equiv,0.0,0.0,92053000.0,71590000.0,23574000.0,17147000.0
eps_diluted,0.0,0.0,0.0,-1.78,-1.7,-1.49
