,2016,2017,2018,2019,2020,2021,2022
net_income,10034000.0,10218000.0,4026000.0,8515000.0,-39290000.0,40880000.0,108574000.0
revenue,0.0,106587000.0,121306000.0,139184000.0,816641000.0,1005613000.0,1168678000.0
eps_diluted,0.0,0.14,0.05,-0.05,-0.41,0.42,1.08
cash_and_equiv,0.0,56501000.0,111971000.0,266341000.0,95847000.0,75345000.0,67494000.0
long_term_debt,0.0,225334000.0,222166000.0,238967000.0,668628000.0,565218000.0,505534000.0
long_term_assets,0.0,788577000.0,788865000.0,784043000.0,1748182000.0,1753551000.0,1742648000.0
depreication,0.0,1000000.0,7672000.0,7644000.0,16007000.0,18174000.0,19299000.0
