,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
net_income,10000000.0,-704200000.0,-73400000.0,0.0,0.0,0.0,143900000.0,65500000.0,-375800000.0,35300000.0,-78300000.0,9200000.0,1800000.0,11000000.0,-123600000.0
eps_diluted,0.08,-5.14,-0.5,0.11,0.26,0.15,0.25,0.32,-0.24,0.97,-2.2,0.26,0.05,0.31,-3.51
cash_and_equiv,103700000.0,103700000.0,82000000.0,68300000.0,73200000.0,54900000.0,68000000.0,31500000.0,69900000.0,119200000.0,140300000.0,199300000.0,128700000.0,75400000.0,64400000.0
long_term_debt,0.0,3169700000.0,2933000000.0,2993500000.0,2970700000.0,2652200000.0,2534800000.0,2297200000.0,704500000.0,739000000.0,777800000.0,757600000.0,750500000.0,931300000.0,935800000.0
long_term_assets,0.0,3020000000.0,2909900000.0,2785700000.0,2729300000.0,2713700000.0,2630500000.0,2520900000.0,768100000.0,817400000.0,699000000.0,745300000.0,737500000.0,833400000.0,617000000.0
revenue,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1613100000.0,481500000.0,515300000.0,463400000.0,430300000.0,1720200000.0,2032500000.0
