,2018,2019,2020,2021,2022
cash_and_equiv,30964000.0,42418000.0,63188000.0,242060000.0,217352000.0
revenue,0.0,273610000.0,358342000.0,363205000.0,321027000.0
net_income,0.0,36325000.0,53623000.0,78108000.0,-233978000.0
eps_diluted,0.0,21.87,26.2,33.91,-94.43
long_term_debt,0.0,427546000.0,71605000.0,62980000.0,155936000.0
long_term_assets,0.0,749538000.0,716324000.0,699056000.0,479170000.0
depreication,0.0,33422000.0,31574000.0,17918000.0,3801000.0
