,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
revenue,0.0,10000.0,43333.0,21667.0,0.0,49139.0,47059.0,47573.0,195614.0,799483.0,0.0,60460.0,8875.0
net_income,-2100.0,-2794.0,-14904.0,-89219.0,-582947.0,-10092767.0,-5809906.0,-4168203.0,-6754646.0,-6447557.0,-6409880.0,-16032305.0,-6242949.0
cash_and_equiv,0.0,23138.0,19128.0,127.0,661128.0,134170.0,713346.0,2057843.0,1805627.0,511630.0,457181.0,452963.0,47282.0
long_term_assets,0.0,49168.0,93696.0,53696.0,0.0,78828.0,75472.0,79556.0,66725.0,52771.0,10601291.0,4686822.0,4108056.0
depreication,0.0,0.0,0.0,0.0,0.0,1119.0,3356.0,0.0,0.0,0.0,16001.0,2115687.0,426126.0
eps_diluted,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,-0.06,0.12,0.04
