,2015,2016,2017,2018,2019,2020,2021,2022
net_income,-234205.0,-541616.0,4213477.0,1449992.0,-16826343.0,2510456.0,-26970892.0,-30821955.0
cash_and_equiv,623044.0,150306.0,461883.0,726737.0,2483938.0,998717.0,14588330.0,389108.0
long_term_assets,50023363.0,50109326.0,4433489.0,23193360.0,10860683.0,13155926.0,34603904.0,2190987.0
revenue,0.0,0.0,38751765.0,1453076.0,19584477.0,591455.0,25029949.0,153304.0
depreication,0.0,0.0,442975.0,671707.0,8345.0,19869.0,59089.0,718.0
eps_diluted,0.0,0.0,0.0,0.0,0.0,0.0,-20.36,-20.13
