,2018,2019,2020,2021,2022
cash_and_equiv,11879000.0,15718000.0,9801000.0,19769000.0,4062000.0
revenue,0.0,12199000.0,102000.0,59000.0,0.0
net_income,0.0,2609000.0,-8274000.0,-13882000.0,-18208000.0
long_term_assets,0.0,479000.0,778000.0,771000.0,1153000.0
depreication,0.0,158000.0,190000.0,231000.0,167000.0
eps_diluted,0.0,0.0,0.0,-3.23,-2.23
