,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
cash_and_equiv,5232000.0,13026000.0,74920000.0,57933000.0,69699000.0,174914000.0,184300000.0,92700000.0,317900000.0,389900000.0,282900000.0
revenue,0.0,284599000.0,179691000.0,263322000.0,306001000.0,460346000.0,0.0,0.0,0.0,0.0,0.0
net_income,0.0,-9062000.0,-54264000.0,16739000.0,16862000.0,-32176000.0,-147700000.0,-19200000.0,-116100000.0,-70900000.0,-54600000.0
eps_diluted,0.0,-0.28,-1.69,0.35,0.35,-0.83,-3.25,-0.59,-3.19,-1.12,-0.59
depreication,0.0,11663000.0,15061000.0,34545000.0,39551000.0,21800000.0,67400000.0,76500000.0,94800000.0,98800000.0,114800000.0
long_term_assets,0.0,0.0,1590145000.0,1793486000.0,1943003000.0,4059548000.0,4088000000.0,4493400000.0,4611700000.0,5171500000.0,5761100000.0
