,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
cash_and_equiv,7435000.0,4131000.0,3290000.0,19547000.0,13236000.0,50637000.0,67850000.0,72779000.0,69670000.0,59379000.0,69858000.0
net_income,0.0,4099000.0,416000.0,1633000.0,-2396000.0,9083000.0,6659000.0,9689000.0,3648000.0,-24633000.0,3877000.0
eps_diluted,0.0,0.14,0.01,0.05,-0.08,0.25,0.18,0.27,0.1,-0.66,0.1
depreication,0.0,677000.0,751000.0,1752000.0,2297000.0,3781000.0,6168000.0,8104000.0,12891000.0,16408000.0,24321000.0
long_term_assets,0.0,0.0,6080000.0,19487000.0,44427000.0,94433000.0,104280000.0,202767000.0,205281000.0,562776000.0,615187000.0
revenue,0.0,0.0,0.0,0.0,263317000.0,96051000.0,120793000.0,145263000.0,166898000.0,204011000.0,221216000.0
