,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
cash_and_equiv,3801000.0,60393000.0,35909000.0,58588000.0,32205000.0,49886000.0,41441000.0,173984000.0,92302000.0,167467000.0
net_income,0.0,-13431000.0,-10689000.0,-10965000.0,-54010000.0,-62279000.0,-75438000.0,-84038000.0,-86558000.0,-94654000.0
depreication,0.0,258000.0,602000.0,1273000.0,1527000.0,1604000.0,2521000.0,2774000.0,2758000.0,2706000.0
long_term_debt,0.0,0.0,7956000.0,9567000.0,12413000.0,19529000.0,23516000.0,68624000.0,71508000.0,71427000.0
long_term_assets,0.0,0.0,7182000.0,5815000.0,5329000.0,5032000.0,35465000.0,34693000.0,46350000.0,33094000.0
revenue,0.0,0.0,0.0,317000.0,1101000.0,2050000.0,508000.0,5698000.0,23488000.0,14880000.0
eps_diluted,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-18.2,-13.84,-7.49
