,2014,2015,2016,2017,2018,2019,2020,2021,2022
cash_and_equiv,9545000.0,9545000.0,18275000.0,33809000.0,25131000.0,11243000.0,15545000.0,22168000.0,16234000.0
net_income,0.0,28025000.0,-931000.0,-3343000.0,-203565000.0,-2177000.0,8570000.0,-4734000.0,-1102000.0
eps_diluted,0.0,0.86,-0.03,-0.08,-4.51,-0.93,3.59,-1.98,-0.45
depreication,0.0,27271000.0,25567000.0,27651000.0,17837000.0,10436000.0,5891000.0,4501000.0,4319000.0
revenue,0.0,0.0,98479000.0,50184000.0,50188000.0,52094000.0,27383000.0,118502000.0,155632000.0
long_term_debt,0.0,0.0,105937000.0,56297000.0,48037000.0,31216000.0,19326000.0,26153000.0,17693000.0
long_term_assets,0.0,0.0,251805000.0,346104000.0,115111000.0,101981000.0,55004000.0,53832000.0,50936000.0
