,2018,2019,2020,2021,2022
cash_and_equiv,27455000.0,46637000.0,24624000.0,66810000.0,67420000.0
revenue,0.0,1384000.0,4843000.0,9265000.0,4192000.0
net_income,0.0,-1000.0,-25570000.0,-101878000.0,-147305000.0
long_term_assets,0.0,106870.0,1678000.0,20704000.0,21509000.0
depreication,0.0,634000.0,798000.0,1147000.0,3265000.0
eps_diluted,0.0,0.0,-0.18,-0.51,-0.68
