,2015,2016,2017,2018,2019,2020,2021,2022
net_income,-92755.0,-212564.0,-237523.0,-370473.0,-577257.0,-178800.0,42863,-114286.0
cash_and_equiv,21895.0,3453.0,11988.0,2310.0,145593.0,144664.0,203738,0.0
revenue,0.0,0.0,0.0,225651.0,442965.0,0.0,1192782,1579682.0
depreication,0.0,0.0,0.0,0.0,49489.0,100027.0,117653,208611.0
eps_diluted,0.0,0.0,0.0,0.0,0.0,-0.01,0,0.0
long_term_assets,0.0,0.0,0.0,0.0,0.0,0.0,13906491,16997598.0
