,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
net_income,-645302.0,1968192.0,-2808803.0,-10418662.0,-15809603.0,-43252878.0,-7684346.0,-919910.0,-5806612.0,-8444967.0,-11611259.0,-90997261.0,-79102224.0
cash_and_equiv,278191.0,518281.0,63252.0,1811713.0,179787.0,1026600.0,1769501.0,1051720.0,840163.0,89730.0,1395683.0,46645704.0,10090858.0
long_term_debt,476700.0,906509.0,981531.0,2719009.0,13052625.0,2485100.0,5283794.0,5529448.0,8198672.0,21119746.0,15429523.0,94867339.0,23228509.0
long_term_assets,1562042.0,3629212.0,4382555.0,14492765.0,34970787.0,7181087.0,9443202.0,25601357.0,36575899.0,40188391.0,7508366.0,302645119.0,386313306.0
depreication,0.0,0.0,551890.0,652179.0,2736562.0,930934.0,636426.0,100156.0,1173752.0,2360043.0,2326220.0,3491493.0,9272074.0
revenue,0.0,0.0,0.0,0.0,0.0,0.0,0.0,570499.0,1282362.0,902410.0,1122183.0,4082517.0,10200167.0
eps_diluted,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.17,-0.08,-0.39,-0.24
