,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
cash_and_equiv,6297000.0,4259000.0,14223000.0,9311000.0,14940000.0,15121000.0,22186000.0,26886000.0,8056000.0,26977000.0,13696000.0,18218000.0,47089000.0,103554000.0,36773000.0
revenue,0.0,3762000.0,33000.0,5000000.0,1989000.0,1989000.0,896000.0,670000.0,676000.0,669000.0,237000.0,2073000.0,120000.0,0.0,0.0
net_income,0.0,-40226000.0,-24587000.0,-20141000.0,-43951000.0,-34598000.0,-43002000.0,-36676000.0,-38023000.0,-35458000.0,-26615000.0,-23330000.0,-19017000.0,-114762000.0,-49197000.0
depreication,0.0,342000.0,150000.0,56000.0,31000.0,20000.0,29000.0,27000.0,11000.0,9000.0,9000.0,0.0,32000.0,178000.0,210000.0
long_term_debt,0.0,0.0,12563000.0,8383000.0,31741000.0,33972000.0,27881000.0,18999000.0,10939000.0,12678000.0,11323000.0,9416000.0,10439000.0,13903000.0,34888000.0
long_term_assets,0.0,0.0,176000.0,204000.0,85000.0,33000.0,42000.0,14000.0,3000.0,1401000.0,124000.0,918000.0,1106000.0,3279000.0,2244000.0
eps_diluted,0.0,0.0,0.0,-0.19,-0.2,-0.15,-0.02,-0.91,-0.44,-0.21,0.0,0.0,0.0,-3.6,-1.3
