,2016,2017,2018,2019,2020,2021,2022
revenue,1269000000.0,312000000.0,527000000.0,492000000,296000000.0,1245000000.0,1354000000.0
net_income,176000000.0,92000000.0,43000000.0,64000000,-7000000.0,244000000.0,355000000.0
eps_diluted,1.76,0.92,0.43,680000,-0.08,2.6,3.91
depreication,73000000.0,19000000.0,29000000.0,28000000,24000000.0,95000000.0,77000000.0
cash_and_equiv,0.0,57000000.0,366000000.0,94000000,493000000.0,171000000.0,161000000.0
long_term_assets,0.0,1803000000.0,4125000000.0,4034000000,3744000000.0,3549000000.0,3578000000.0
