,2020,2021,2022,2023
revenue,121261000.0,211854000.0,320769000.0,475889000.0
net_income,-53370000.0,-83515000.0,-290138000.0,-274298000.0
cash_and_equiv,110519000.0,270793000.0,1355828000.0,1286134000.0
depreication,235000.0,888000.0,2498000.0,4588000.0
eps_diluted,0.0,-1.32,-3.48,-1.47
long_term_assets,0.0,61160000.0,91086000.0,119342000.0
