,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
net_income,67000000.0,-93000000.0,-7000000.0,-276000000.0,-90000000.0,121000000,0.0,-5000000.0,0.0,45000000.0,286000000.0,497000000.0
cash_and_equiv,154000000.0,713000000.0,1475000000.0,1276000000.0,229000000.0,248000000,1116000000.0,1034000000.0,302000000.0,619000000.0,228000000.0,164000000.0
eps_diluted,0.0,11.1,-1.11,-3.74,0.0,1,0.0,-0.06,-0.78,6.69,1.81,3.16
long_term_debt,0.0,2082000000.0,2776000000.0,2759000000.0,3519000000.0,3504000000,353000000.0,300000000.0,702000000.0,805000000.0,822000000.0,850000000.0
long_term_assets,0.0,3338000000.0,3046000000.0,2684000000.0,3726000000.0,2226000000,2225000000.0,2098000000.0,3195000000.0,4039000000.0,3938000000.0,4346000000.0
depreication,0.0,211000000.0,333000000.0,295000000.0,253000000.0,177000000,182000000.0,195000000.0,280000000.0,304000000.0,297000000.0,269000000.0
revenue,0.0,0.0,0.0,0.0,0.0,1309000000,464000000.0,429000000.0,693000000.0,783000000.0,3572000000.0,3454000000.0
