,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
cash_and_equiv,11178000.0,6939000.0,10121000.0,33636000.0,19285000.0,17530000.0,66898000.0,23636000.0,123903000.0,19597000.0
net_income,0.0,297000.0,900000.0,-1673000.0,-17322000.0,-35231000.0,-22987000.0,-51923000.0,-51260000.0,-24301000.0
depreication,0.0,1366000.0,1972000.0,2869000.0,3950000.0,0.0,0.0,0.0,0.0,0.0
long_term_debt,0.0,0.0,28157000.0,35057000.0,25423000.0,46692000.0,70373000.0,82149000.0,323797000.0,322613000.0
long_term_assets,0.0,0.0,16906000.0,18810000.0,22232000.0,23855000.0,38277000.0,36252000.0,59735000.0,74567000.0
revenue,0.0,0.0,0.0,112287000.0,125300000.0,122633000.0,152836000.0,138923000.0,190283000.0,257800000.0
eps_diluted,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.28,-2.12,-0.95
