,2007,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2021,2022
cash_and_equiv,49012000.0,162349000.0,335041000.0,233494000.0,382236000.0,286546000.0,0.0,340638000.0,299358000.0,178494000.0,170077000.0,214311000.0,1102323000.0,211748000.0
net_income,0.0,77904000.0,49657000.0,34785000.0,48692000.0,42748000.0,65886000.0,79326000.0,87117000.0,136144000.0,130561000.0,125147000.0,109717000.0,250038000.0
eps_diluted,0.0,1.33,0.83,0.59,0.81,0.78,1.23,1.51,1.76,2.85,2.83,2.82,2.5,6.34
depreication,0.0,30158000.0,32274000.0,32735000.0,39848000.0,54915000.0,0.0,58500000.0,71500000.0,81800000.0,85900000.0,92200000.0,90300000.0,61500000.0
long_term_debt,0.0,0.0,505117000.0,388753000.0,430235000.0,855139000.0,0.0,833971000.0,857985000.0,948554000.0,920685000.0,1070172000.0,1782062000.0,1145573000.0
long_term_assets,0.0,0.0,532931000.0,620562000.0,672406000.0,842103000.0,0.0,851638000.0,889511000.0,1050330000.0,1015900000.0,1645360000.0,1446556000.0,1250995000.0
revenue,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3198543000.0,1027880000.0,1086379000.0,1100523000.0,3024334000.0,3212733000.0
