,2016,2017,2018,2019,2020,2021,2022
revenue,133499000.0,201597000.0,291611000.0,326801000.0,106006000.0,187134000.0,260927000.0
net_income,-40392000.0,-38547000.0,-64078000.0,-68760000.0,-224718000.0,-139080000.0,-55384000.0
depreication,7639000.0,19418000.0,34608000.0,24324000.0,22610000.0,18716000.0,14860000.0
long_term_debt,0.0,246182000.0,308204000.0,350308000.0,453166000.0,711530000.0,716559000.0
long_term_assets,0.0,294789000.0,291180000.0,283439000.0,258552000.0,229368000.0,212220000.0
eps_diluted,0.0,0.0,0.0,-0.84,-2.52,-1.47,-0.56
