,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
cash_and_equiv,54715000.0,32627000.0,108835000.0,305665000.0,115286000.0,487215000.0,253735000.0,933885000.0,1479452000.0,651752000.0
revenue,0.0,88846000.0,166919000.0,277335000.0,399020000.0,650067000.0,1134468000.0,1761776000.0,2841839000.0,3826321000.0
net_income,0.0,-26758000.0,-35504000.0,-41324000.0,-63708000.0,-121949000.0,-307063000.0,-490979000.0,-949900000.0,-1256145000.0
depreication,0.0,1756000.0,4226000.0,8315000.0,18764000.0,26095000.0,110430000.0,149660000.0,258378000.0,279127000.0
long_term_assets,0.0,0.0,21041000.0,59314000.0,96517000.0,155762000.0,3089185000.0,6115098000.0,7066370000.0,7580218000.0
eps_diluted,0.0,0.0,0.0,0.0,0.0,0.0,-2.36,-3.35,-5.45,-6.86
