,2018,2019,2020,2021,2022
revenue,1728000000.0,1901000000.0,2541000000.0,2085000000.0,571000000.0
net_income,-208000000.0,-129000000.0,-745000000.0,-361000000.0,-384000000.0
cash_and_equiv,712000000.0,744000000.0,1965000000.0,1009000000.0,506000000.0
depreication,8000000.0,10000000.0,12000000.0,9000000.0,6000000.0
long_term_assets,0.0,132000000.0,83000000.0,59000000.0,22000000.0
eps_diluted,0.0,0.0,-5.87,-0.57,-0.57
