,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
cash_and_equiv,90262000.0,12282000.0,159774000.0,97996000.0,267321000.0,93379000.0,113089000.0,100105000.0,164898000,178986000,113714000,148928000,143922000,276002000,718049000
net_income,0.0,116929000.0,81224000.0,87592000.0,81129000.0,103087000.0,115087000.0,143764000.0,81702000,72876000,67239000,98999000,8877000,435121000,554955000
long_term_debt,0.0,0.0,1411928000.0,1670009000.0,1811300000.0,2162556000.0,1810317000.0,1593399000.0,1334593000,1127688000,1533075000,1683684000,1659187000,2812110000,3007711000
long_term_assets,0.0,0.0,1617570000.0,1843694000.0,2011410000.0,2549279000.0,2556765000.0,2487499000.0,2348595000,2263663000,2880043000,2814714000,2818466000,3980917000,3881607000
revenue,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,468189000,412433000,380397000,478109000,460319000,793639000,1113859000
depreication,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100943000,96448000,96261000,113462000,108700000,136958000,165998000
