,2018,2019,2020,2021,2022
cash_and_equiv,128600000.0,491700000.0,440100000.0,618300000.0,361900000.0
revenue,0.0,2386000000.0,3720800000.0,6421000000.0,6018000000.0
net_income,0.0,-388000000.0,-270200000.0,-494100000.0,-601500000.0
depreication,0.0,40900000.0,51200000.0,64400000.0,86300000.0
eps_diluted,0.0,0.0,-2.46,-1.51,-1.4
long_term_assets,0.0,0.0,765800000.0,1006000000.0,1015200000.0
