,2018,2019,2020,2021,2022
cash_and_equiv,57453000.0,93201000.0,162118000.0,182544000.0,323788000.0
revenue,0.0,616084000.0,633063000.0,688288000.0,782448000.0
net_income,0.0,-210340000.0,5617000.0,-57869000.0,38406000.0
depreication,0.0,18391000.0,17749000.0,24451000.0,27933000.0
eps_diluted,0.0,0.0,0.01,-0.1,0.06
long_term_debt,0.0,0.0,1418312000.0,936649000.0,943565000.0
long_term_assets,0.0,0.0,2913790000.0,2914621000.0,2871851000.0
