,2018,2019,2020,2021,2022
revenue,139165000.0,143196000.0,147502000.0,165995000.0,222052000.0
net_income,21513000.0,28844000.0,37995000.0,49871000.0,67773000.0
eps_diluted,1.07,1.18,1.57,2.05,2.74
cash_and_equiv,2599000.0,1724000.0,768000.0,1042000.0,2818000.0
long_term_assets,171894000.0,230653000.0,283984000.0,274126000.0,329732000.0
depreication,838000.0,1014000.0,1212000.0,1587000.0,1936000.0
