,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
net_income,-42412000.0,5900000.0,9200000.0,14100000.0,16900000.0,-88100000.0,-3000000.0,7400000.0,6600000.0,12400000.0,1600000.0,-3000000.0,16496000.0,48155000.0
eps_diluted,-3.24,0.39,0.61,0.92,1.1,-6.09,-0.2,0.42,0.37,0.67,0.08,-0.18,0.83,2.47
revenue,0.0,656202000.0,807005000.0,1097110000.0,1241510000.0,1499662000.0,1247043000.0,222300000.0,265700000.0,313600000.0,293200000.0,232700000.0,1113921000.0,1480832000.0
cash_and_equiv,0.0,770000.0,1507000.0,10455000.0,5469000.0,47000.0,1693000.0,1590000.0,22047000.0,40304000.0,54203000.0,119328000.0,48989000.0,46026000.0
long_term_debt,0.0,196504000.0,249357000.0,366848000.0,344640000.0,618718000.0,529627000.0,391344000.0,366849000.0,380256000.0,374744000.0,477139000.0,496459000.0,622106000.0
long_term_assets,0.0,135315000.0,166137000.0,274030000.0,322128000.0,455354000.0,380019000.0,344727000.0,321168000.0,318151000.0,379739000.0,458706000.0,489653000.0,521166000.0
depreication,0.0,0.0,0.0,-18082000.0,21660000.0,35078000.0,33243000.0,29994000.0,0.0,0.0,0.0,0.0,0.0,0.0
