,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2022,2023
cash_and_equiv,54510000.0,187061000.0,231427000.0,629208000.0,169310000.0,73884000.0,99760000.0,137385000.0,77496000.0,44608000.0,174179000.0,157760000,335585000.0,80122000.0
revenue,0.0,121789000.0,137561000.0,143919000.0,154188000.0,183681000.0,217457000.0,239314000.0,256756000.0,269503000.0,261000000.0,108602000,1496905000.0,1358236000.0
net_income,0.0,50053000.0,-22660000.0,155754000.0,13315000.0,2184000.0,1868000.0,1868000.0,98013000.0,79422000.0,-11155000.0,-85768000,129923000.0,108928000.0
eps_diluted,0.0,0.91,-1.85,1.4,0.13,0.02,0.02,0.02,1.14,0.93,-0.13,-1,1.5,1.29
long_term_debt,0.0,1176403000.0,1178985000.0,1587069000.0,1617413000.0,1611577000.0,1777586000.0,1969599000.0,2319018000.0,2474872000.0,2614616000.0,3075046000,3065263000.0,2814840000.0
long_term_assets,0.0,2466340000.0,2338649000.0,2292917000.0,2253956000.0,2218385000.0,2200463000.0,2208881000.0,2235604000.0,2275399000.0,2506300000.0,2465951000,2452555000.0,2425035000.0
depreication,0.0,118349000.0,168999000.0,148045000.0,128075000.0,108107000.0,107411000.0,106893000.0,111671000.0,115693000.0,118230000.0,120173000,114434000.0,117124000.0
