,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
cash_and_equiv,6365000.0,17315000.0,4047000.0,133400000.0,155950000.0,207232000.0,130876000.0,437353000.0,754154000.0,1030506000.0
net_income,0.0,5000.0,15929000.0,20482000.0,50798000.0,88140000.0,108318000.0,242317000.0,137762000.0,53385000.0
depreication,0.0,300000.0,1000000.0,2400000.0,5300000.0,8100000.0,14900000.0,21000000.0,34000000.0,42000000.0
eps_diluted,0.0,0.0,0.39,-1.46,1.15,1.92,0.23,0.49,0.28,0.11
long_term_assets,0.0,0.0,10429000.0,21193000.0,31351000.0,61349000.0,279540000.0,443328000.0,485691000.0,535062000.0
revenue,0.0,0.0,0.0,202926000.0,308217000.0,477294000.0,661058000.0,836033000.0,1196467000.0,1577795000.0
