,2018,2019,2020,2021,2022
cash_and_equiv,0.0,0.0,326714.0,615749.0,12181799.0
revenue,0.0,0.0,809313.86,4190709.0,4954689.0
net_income,0.0,-15636.0,9525.38,42228.0,-997461.0
long_term_assets,0.0,0.0,4229606.0,4369284.0,4471488.0
depreication,0.0,0.0,6602.34,396247.0,345291.0
eps_diluted,0.0,0.0,0.01,0.12,-0.18
