,2018,2019,2020,2021,2022
cash_and_equiv,117890000.0,182275000.0,233725000.0,565994000.0,280752000.0
revenue,0.0,106847000.0,208357000.0,358435000.0,421529000.0
net_income,0.0,-77216000.0,-41021000.0,-78182000.0,-102193000.0
depreication,0.0,1286000.0,6075000.0,8264000.0,10926000.0
eps_diluted,0.0,0.0,-1.9,-0.62,-0.65
long_term_assets,0.0,0.0,50145000.0,125547000.0,160148000.0
