,2019,2020,2021,2022
revenue,55706000.0,62923000.0,103609000.0,135456000.0
cash_and_equiv,62892000.0,99896000.0,456146000.0,224258000.0
long_term_debt,672585000.0,794583000.0,1348100000.0,1602234000.0
long_term_assets,452000000.0,1301539000.0,1750086000.0,2151083000.0
depreication,19132000.0,43005000.0,64440000.0,79321000.0
net_income,0.0,-182091000.0,-64895000.0,-60687000.0
eps_diluted,0.0,-3.12,-1.35,-1.08
