,2019,2020,2021,2022
revenue,79523000.0,59070000.0,30732000.0,99180000.0
net_income,-43910000.0,-67159000.0,-126247000.0,-127905000.0
eps_diluted,-0.65,-0.81,-0.27,-0.29
depreication,3790000.0,7504000.0,12817000.0,22836000.0
cash_and_equiv,0.0,9743000.0,78940000.0,25053000.0
long_term_debt,0.0,65346000.0,155618000.0,198750000.0
long_term_assets,0.0,91336000.0,251539000.0,200192000.0
