,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
cash_and_equiv,24469008.0,20066817.0,19781976.0,10747951.0,21468269.0,27351969.0,25714519.0,136702873.0,71448016.0,60186617.0,53054000.0,61808000.0,99871000.0,291931000.0,178674000.0
revenue,0.0,3334444.0,3359611.0,644000.0,1090000.0,393000.0,1619000.0,7639000.0,22573303.0,8354000.0,6451000.0,34502000.0,31265000.0,295665000.0,98024000.0
net_income,0.0,-30317293.0,-21906303.0,-6020000.0,-5441000.0,-5777000.0,-25978000.0,-15607000.0,-26122000.0,-35035000.0,-48848000.0,-30851000.0,-37730000.0,0.0,0.0
depreication,0.0,4108538.0,3437767.0,2252412.0,1622736.0,586343.0,1583960.0,1957591.0,4947787.0,6006000.0,6288000.0,6662000.0,7179000.0,6788000.0,6946000.0
long_term_debt,0.0,0.0,5415923.0,4753639.0,4812988.0,10295873.0,15255423.0,143407090.0,171393624.0,198823145.0,81274000.0,135589000.0,148763000.0,169766000.0,201536000.0
long_term_assets,0.0,0.0,10052499.0,7803451.0,6477935.0,6660903.0,31856227.0,58133118.0,65673784.0,64848470.0,61593000.0,68799000.0,100731000.0,133984000.0,200434000.0
eps_diluted,0.0,0.0,0.0,0.0,-0.23,0.0,0.0,0.0,0.0,0.0,0.0,-0.22,-1.05,-0.11,-0.78
