,2019,2020,2021,2022
net_income,-34099000.0,-66335000.0,-83892000.0,-128175000.0
cash_and_equiv,90549000.0,181727000.0,76124000.0,29754000.0
long_term_debt,33641000.0,53904000.0,62014000.0,56028000.0
long_term_assets,21493000.0,19129000.0,181076000.0,143283000.0
depreication,1595000.0,1617000.0,1492000.0,1676000.0
revenue,0.0,0.0,45785000.0,31096000.0
eps_diluted,0.0,0.0,-1.82,-2.62
