,2020,2021,2022
revenue,44531000.0,63134000.0,70995000.0
net_income,5283000.0,-43994000.0,-29628000.0
eps_diluted,0.49,-4.32,-1.69
cash_and_equiv,8246000.0,49081000.0,32003000.0
long_term_debt,28061000.0,51614000.0,94597000.0
long_term_assets,16664000.0,12791000.0,27481000.0
depreication,5000.0,0.0,0.0
