,2019,2020,2021,2022
revenue,4520000.0,103331000.0,247718000.0,377096000.0
net_income,-239697000.0,-55771393.0,-483937000.0,-320407000.0
eps_diluted,-4.02,-4.3,-1.0,-0.4
cash_and_equiv,499486000.0,872582000.0,494711000.0,1421907000.0
depreication,15955000.0,69832000.0,101568000.0,151360000.0
long_term_assets,0.0,8562438223.0,0.0,0.0
