,2019,2020,2021,2022
revenue,481767000.0,472369000.0,712295000.0,810023000.0
net_income,34250000.0,-47492000.0,16051000.0,64604000.0
eps_diluted,0.21,-0.37,0.11,0.43
depreication,25953000.0,135057000.0,142815000.0,138246000.0
cash_and_equiv,0.0,152818000.0,292642000.0,391655000.0
long_term_debt,0.0,876443000.0,664151000.0,657435000.0
long_term_assets,0.0,1485913000.0,1420421000.0,1319630000.0
