,2019,2020,2021,2022
revenue,1306530000.0,1323096000.0,1444055000.0,1505118000.0
net_income,-183225000.0,-167887000.0,-99929000.0,-53675000.0
eps_diluted,-0.71,-0.69,-0.4,-0.19
depreication,22772000.0,27492000.0,24942000.0,21208000.0
cash_and_equiv,0.0,344004000.0,456378000.0,497879000.0
long_term_debt,0.0,3662171000.0,2793082000.0,2803966000.0
long_term_assets,0.0,4108285000.0,3814473000.0,3572146000.0
