,2015,2016,2017,2018,2019,2020,2021,2022,2023
cash_and_equiv,954681.0,7818936.0,19232275.0,132622467.0,57372128.0,6668104.0,15128719.0,18429987.0,7924468.0
net_income,0.0,3538407.0,8570864.0,65481973.0,5532581.0,-71198379.0,-34826989.0,-16851064.0,-1359923.0
eps_diluted,0.0,0.08,0.2,1.37,0.1,-1.46,-0.71,-0.28,-0.02
depreication,0.0,61392.0,92224.0,174384.0,17233.0,120520.0,15161.0,18390.0,0.0
revenue,0.0,0.0,22920543.0,107257841.0,3695217.0,6914474.0,1754935.0,6311092.0,13181561.0
long_term_assets,0.0,0.0,0.0,767087.0,75575197.0,28457989.0,1563008.0,0.0,0.0
