,2018,2019,2020,2021,2022
cash_and_equiv,6016000.0,6653000.0,122215000.0,241597000.0,224943000.0
revenue,0.0,486554000.0,959030000.0,1306227000.0,886296000.0
net_income,0.0,39211000.0,154578000.0,140473000.0,60666000.0
eps_diluted,0.0,0.19,0.74,0.64,0.28
depreication,0.0,9178000.0,14116000.0,19388000.0,26957000.0
long_term_assets,0.0,0.0,42593000.0,78151000.0,138365000.0
