,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
cash_and_equiv,37458000.0,57911000.0,259842000.0,115648000.0,108437000.0,60684000.0,82323000.0,107144000.0,80000000.0,85000000.0,85000000.0,83000000.0,147000000.0,248000000.0,129000000.0,0.0,0.0
revenue,0.0,10034170000.0,11203156000.0,2618116000.0,2566934000.0,2568410000.0,2551135000.0,2730822000.0,2928628000.0,2645821000.0,11107000000.0,11404000000.0,11537000000.0,0.0,0.0,0.0,0.0
eps_diluted,0.0,1.35,1.46,0.37,0.29,0.29,0.29,0.3,0.39,0.41,0.45,0.37,0.42,0.56,0.54,0.54,3.17
long_term_debt,0.0,0.0,3046245000.0,10978627000.0,11799677000.0,3588639000.0,2937073000.0,3654498000.0,4064583000.0,4058297000.0,3247000000.0,4088000000.0,4460000000.0,4568000000.0,4239000000.0,5046000000.0,6078000000.0
long_term_assets,0.0,0.0,21942966000.0,22329326000.0,24655047000.0,26514703000.0,28515547000.0,30689450000.0,33593504000.0,36051251000.0,38313000000.0,40057000000.0,42893000000.0,47335000000.0,50682000000.0,53612000000.0,56044000000.0
net_income,0.0,0.0,0.0,680887000.0,136634000.0,140509000.0,140170000.0,150055000.0,196339000.0,209025000.0,227000000.0,189000000.0,214000000.0,292000000.0,288000000.0,288000000.0,1736000000.0
