,2015,2016,2017,2018,2019,2020,2021,2022
cash_and_equiv,156000000.0,168000000.0,282000000.0,296000000.0,428000000.0,597000000.0,262000000.0,292000000.0
revenue,0.0,1020000000.0,1157000000.0,1258000000.0,1365000000.0,1474000000.0,1602000000.0,1662000000.0
net_income,0.0,124000000.0,160000000.0,125000000.0,153000000.0,112000000.0,128000000.0,71000000.0
eps_diluted,0.0,1.47,1.9,1.47,1.8,1.31,1.5,0.87
long_term_assets,0.0,0.0,675000000.0,711000000.0,789000000.0,779000000.0,774000000.0,752000000.0
depreication,0.0,0.0,17000000.0,21000000.0,24000000.0,34000000.0,35000000.0,34000000.0
