,2018,2019,2020,2021,2022
revenue,290965000.0,272123000.0,147168000.0,493973000,538272000.0
net_income,20841000.0,30812000.0,-8437000.0,83000,-58752000.0
cash_and_equiv,0.0,10395000.0,16898000.0,28296000,28676000.0
long_term_debt,0.0,54280000.0,244514000.0,538962000,522966000.0
long_term_assets,0.0,406013000.0,406473000.0,604178000,524169000.0
eps_diluted,0.0,0.0,-0.22,0,-1.42
