,2014,2015,2016,2017,2018,2019,2020,2021,2022
cash_and_equiv,5813000.0,25045000.0,18983000.0,54000.0,13000.0,41000.0,3722000.0,327126000.0,259492000.0
revenue,0.0,56133000.0,56983000.0,92777000.0,74900000.0,46653000.0,50289000.0,290790000.0,260026000.0
net_income,0.0,-30026000.0,-33366000.0,-36649000.0,-136000.0,1470000.0,4404000.0,-49251000.0,-229447000.0
eps_diluted,0.0,-2.05,-2.46,-2.48,-0.0023,0.0248,0.009,-0.0251,-0.0721
long_term_assets,0.0,0.0,0.0,0.0,7000.0,6000.0,4739000.0,31793000.0,13546000.0
depreication,0.0,0.0,0.0,0.0,1000.0,2000.0,2000.0,843000.0,0.0
