,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
cash_and_equiv,9350000.0,25604000.0,67011000.0,206279000.0,347845000.0,164269000.0,278887000.0,758505000.0,402579000.0,327214000.0,260629000.0,161160000.0,113006000.0
revenue,0.0,882000.0,85000.0,6335000.0,6386000.0,1471000.0,6155000.0,4168000.0,19243000.0,9997000.0,0.0,3662000.0,3597000.0
net_income,0.0,-15598000.0,-8998000.0,-8081000.0,-19544000.0,-47277000.0,-71364000.0,-117228000.0,-149023000.0,-223347000.0,-199874000.0,-155052000.0,-266578000.0
depreication,0.0,225000.0,301000.0,941000.0,4228000.0,7419000.0,9648000.0,13538000.0,17158000.0,17434000.0,19356000.0,19649000.0,5001000.0
eps_diluted,0.0,0.0,-12.5,0.0,0.0,0.0,0.0,0.0,0.0,-14.31,-3.01,-2.14,-3.39
long_term_assets,0.0,0.0,1538000.0,12403000.0,76750000.0,478372000.0,393908000.0,577798000.0,823847000.0,575250000.0,565715000.0,257275000.0,355414000.0
