,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
cash_and_equiv,3000.0,3000.0,7000.0,7000.0,6000.0,11252000.0,14181000,4013000,99000,10000,2000,0,35000
depreication,0.0,32738000.0,41880000.0,52917000.0,71156000.0,85238000.0,155134000,166558000,213692000,231447000,238968000,238769000,236677000
long_term_debt,0.0,0.0,529119000.0,477886000.0,676962000.0,790609000.0,741782000,829995000,1908657000,2041735000,2097277000,2160879000,2280313000
long_term_assets,0.0,0.0,857868000.0,1153108000.0,1478448000.0,1456804000.0,1399443000,1644769000,3556909000,3499484000,2749145000,2562992000,2479277000
net_income,0.0,0.0,0.0,0.0,0.0,-154273000.0,3269000,-232216000,10185000,9281000,-1474000,10279000,30318000
revenue,0.0,0.0,0.0,0.0,0.0,0.0,263937000,276671000,584352000,178188000,158367000,632645000,704598000
