,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
cash_and_equiv,7983000.0,5956000.0,11380000,266000,5162000,16542000,42000,31000.0,15000,27000,237000,0.0,0.0,0.0,0.0
net_income,0.0,22203000.0,27533000,22759000,101987000,-13354000,-11705000,38380000.0,17882000,18849000,2582000,6642000.0,-2564000.0,-211000.0,-10334000.0
depreication,0.0,39506000.0,36884000,40276000,42063000,50962000,68830000,92250000.0,92132000,65108000,61484000,60060000.0,61462000.0,56751000.0,56280000.0
revenue,0.0,0.0,889462000,1253939000,1498080000,1642281000,1653009000,0.0,827391000,305741000,267175000,241862000.0,180088000.0,882431000.0,1018878000.0
long_term_debt,0.0,0.0,124395000,262195000,178482000,835283000,1052462000,984171000.0,925681000,947040000,768210000,677068000.0,632762000.0,602958000.0,623796000.0
long_term_assets,0.0,0.0,605744000,591163000,698081000,800441000,1253050000,1212648000.0,1052360000,1010835000,865591000,485792000.0,444012000.0,406173000.0,387724000.0
