,2018,2019,2020,2021,2022
net_income,-1098.0,5878770.0,-208233000.0,-100118000.0,14192000.0
cash_and_equiv,24707.0,917007.0,54311000.0,37240000.0,13966000.0
long_term_assets,149750.0,290596193.0,358848000.0,355028000.0,367564000.0
revenue,0.0,0.0,14278000.0,21335000.0,17975000.0
depreication,0.0,0.0,8174000.0,8817000.0,9436000.0
eps_diluted,0.0,0.0,0.0,-1.49,0.09
