,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
revenue,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,252000.0,208000.0,96000.0,45224000,96603000
long_term_debt,108849.0,176679.0,227379.0,278779.0,137635.0,288775.0,1294469.0,1011941.0,833000.0,1923000.0,2303000.0,31039000,37972000
long_term_assets,0.0,0.0,0.0,0.0,1390.0,21120.0,43728.0,14349.0,5000.0,5000.0,0.0,22016000,33854000
net_income,0.0,-46830.0,-50700.0,-51400.0,-105049.0,-8756267.0,-6145197.0,-1534415.0,-575000.0,-1117000.0,-443000.0,300000,28000
cash_and_equiv,0.0,0.0,0.0,0.0,14411.0,115449.0,4486.0,2959.0,51000.0,87000.0,148000.0,5208000,4196000
depreication,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1941000,2809000
