,2019,2020,2021,2022
revenue,300533000.0,339591000.0,470701000.0,572331000.0
net_income,-625000.0,-11215000.0,-18902000.0,-11970000.0
eps_diluted,-0.33,-0.29,-0.06,-0.03
cash_and_equiv,114896000.0,102988000.0,465926000.0,543299000.0
depreication,10341000.0,17095000.0,17997000.0,20858000.0
long_term_assets,0.0,99225000.0,116029000.0,123547000.0
