,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
net_income,-2009591.0,-3227664.0,-5159638.0,-5039338.0,-2401244.0,-672450.0,-1616698.0,-2919803.0,-2624152.0,-1527343.0,-308443.0,-1760633.0,-1418228.0,-13154671.0,-8537952.0,-8224130.0
cash_and_equiv,0.0,0.0,0.0,4036763.0,865876.0,116013.0,24196691.0,14155809.0,8691155.0,9007071.0,7679267.0,5319004.0,5663833.0,8068939.0,9144710.0,9843699.0
long_term_debt,0.0,0.0,0.0,0.0,0.0,1550201.0,5238959.0,6089441.0,6067499.0,1411673.0,2074838.0,1634453.0,2015083.0,7535677.0,1405773.0,1654544.0
long_term_assets,0.0,0.0,0.0,0.0,0.0,0.0,555505.0,7997.0,7997.0,11551.0,11551.0,11551.0,150089.0,153256.0,12428.0,129074.0
eps_diluted,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.15,-0.07,-0.46,0.0,0.0,-3.18,-2.62
revenue,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23020.0,1618076.0,2508645.0
