,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
cash_and_equiv,1881000.0,2209000.0,3476000.0,939000.0,8257000.0,22585000.0,30152000.0,35318000.0,37938000.0,32392000.0,16098000.0,23633000.0,32913000.0,37703000.0
net_income,0.0,4566000.0,4647000.0,6876000.0,10037000.0,13462000.0,4744000.0,4133000.0,4476000.0,6024000.0,5553000.0,7178000.0,26195000.0,23622000.0
eps_diluted,0.0,0.45,0.46,0.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
long_term_assets,0.0,10016000.0,10544000.0,10215000.0,9891000.0,9373000.0,9583000.0,10886000.0,13615000.0,13214000.0,14664000.0,14214000.0,17178000.0,21929000.0
depreication,0.0,637000.0,651000.0,588000.0,547000.0,486000.0,460000.0,459000.0,502000.0,543000.0,719000.0,870000.0,1020000.0,1096000.0
revenue,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101799000.0,28870000.0,29733000.0,31625000.0,130011000.0,125487000.0
