,2016,2017,2018,2019,2020,2021,2022
revenue,25249000.0,49842000.0,90639000.0,214375000.0,286730000.0,373653000.0,449538000.0
net_income,-46139000.0,-83221000.0,-85063000.0,-75651000.0,0.0,0.0,0.0
depreication,3693000.0,5206000.0,7136000.0,11411000.0,16065000.0,22271000.0,35962000.0
cash_and_equiv,0.0,72280000.0,140544000.0,143228000.0,832977000.0,492202000.0,141647000.0
long_term_assets,0.0,100003000.0,118412000.0,365177000.0,383420000.0,1090373000.0,418391000.0
eps_diluted,0.0,0.0,0.0,-0.84,-2.6,-4.0,-6.41
