,2017,2018,2019,2020,2021,2022
revenue,399597000.0,498739000.0,600993000.0,580649000.0,891390000.0,1101416000.0
net_income,5347000.0,30685000.0,35667000.0,56790000.0,99840000.0,58697000.0
eps_diluted,0.08,0.44,-0.09,0.79,1.34,0.79
depreication,2849000.0,2867000.0,3952000.0,4827000.0,4508000.0,4791000.0
cash_and_equiv,0.0,16369000.0,65418000.0,146013000.0,218455000.0,234724000.0
long_term_assets,0.0,22921000.0,32948000.0,28827000.0,40571000.0,61101000.0
