,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
cash_and_equiv,2744.0,123135.0,13724.0,812064.0,14119.0,28185.0,0.0,0.0,1304.0,83245.0,64789.0,1164483.0,35623.0
net_income,0.0,-2389139.0,-2428483.0,-3401522.0,-3770144.0,-65652.0,-4880859.0,-754045.0,-1415153.0,-3885262.0,-2860594.0,-7922634.0,-23236129.0
long_term_assets,0.0,856685.0,763980.0,794131.0,807017.0,0.0,0.0,0.0,0.0,7854.0,733725.0,9347731.0,2421692.0
depreication,0.0,845640.0,717384.0,493123.0,565160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
revenue,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3500.0,0.0,115994.0,690534.0
eps_diluted,0.0,0.0,0.0,0.0,0.0,0.0,-0.35,-0.04,-0.06,0.0,0.0,0.0,0.0
