,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
cash_and_equiv,36505000.0,110710000.0,92025000.0,114196000.0,224163000.0,138557000.0,147521000.0,166072000.0,267332000.0,130131000.0
revenue,0.0,2634998000.0,647311000.0,670032000.0,4279830000.0,982393000.0,964931000.0,1133820000.0,6913754000.0,6967013000.0
depreication,0.0,24601000.0,24101000.0,24695000.0,31545000.0,49322000.0,59932000.0,51981000.0,66418000.0,80304000.0
net_income,0.0,0.0,174293000.0,1586000.0,-15830000.0,-30328000.0,-28521000.0,14378000.0,278461000.0,136947000.0
long_term_debt,0.0,0.0,865103000.0,1513422000.0,2268217000.0,2489955000.0,2478797000.0,2170370000.0,2991896000.0,3381972000.0
long_term_assets,0.0,0.0,287124000.0,329899000.0,759702000.0,918525000.0,1685559000.0,1762206000.0,2089052000.0,2316485000.0
eps_diluted,0.0,0.0,0.0,0.09,1.12,0.28,-1.62,3.09,0.0,0.0
