,2020,2021,2022
net_income,-8338807.0,-7799529.0,-19236509.0
cash_and_equiv,6056190.0,21945981.0,10536273.0
long_term_assets,168188.0,133704.0,1728265.0
depreication,159040.0,85855.0,604871.0
eps_diluted,0.0,-1.33,-0.62
revenue,0.0,0.0,262000.0
