,2015,2016,2017,2018,2019,2020,2021,2022
net_income,-30236000.0,-22526000.0,-15002000.0,-41978000.0,-80805000.0,-18527000.0,-109613000.0,-321143000.0
depreication,4395000.0,6293000.0,7176000.0,8465000.0,9230000.0,14564000.0,46906000.0,64907000.0
revenue,0.0,267196000.0,370036000.0,486920000.0,779796000.0,886093000.0,1922765000.0,2284442000.0
cash_and_equiv,0.0,64030000.0,208342000.0,432608000.0,234679000.0,925276000.0,591003000.0,239840000.0
long_term_assets,0.0,40089000.0,41749000.0,46574000.0,144620000.0,119694000.0,775908000.0,797746000.0
eps_diluted,0.0,0.0,0.0,0.0,-0.88,-0.23,-1.12,-2.99
