,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
cash_and_equiv,89838000.0,45375000.0,62006000.0,181121000.0,17497000,83602000,100743000,87912000,118862000.0,35942000,24292000,11529000,16192000,153625000,5637000,14489000.0
net_income,0.0,254018000.0,224875000.0,238970000.0,221461000,-226616000,-273770000,210773000,306720000.0,-11056000,25182000,2126000,78408000,-198983000,38225000,222747000.0
depreication,0.0,135709000.0,145743000.0,153802000.0,161773000,159789000,178921000,191708000,210210000.0,216736000,228192000,255892000,272924000,285101000,274380000,259236000.0
long_term_debt,0.0,0.0,2167747000.0,2530309000.0,3236830000,3256975000,3048125000,3114644000,3387825000.0,3303760000,4264565000,3435431000,4063402000,3760443000,3345351000,3438756000.0
long_term_assets,0.0,0.0,4039954000.0,4446886000.0,4680267000,4673646000,4398637000,4529649000,4791674000.0,4653362000,6284801000,5602039000,5982944000,5493461000,4971790000,4769762000.0
revenue,0.0,0.0,0.0,0.0,684100000,668100000,534200000,282900000,0.0,1756682000,450535000,374137000,399694000,1481564000,1618500000,0.0
