,2019,2020,2021,2022
revenue,19601000.0,0.0,82000000.0,68000000.0
net_income,-94077000.0,-214000000.0,-755000000.0,-1723000000.0
eps_diluted,-0.37,-0.79,-1.22,-1.51
cash_and_equiv,246490000.0,387346000.0,1610000000.0,262000000.0
depreication,1837000.0,3000000.0,16000000.0,22000000.0
long_term_assets,0.0,212439000.0,2013000000.0,883000000.0
