,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
cash_and_equiv,11500000.0,19900000.0,32000000.0,30500000.0,87900000.0,77500000.0,56500000.0,257700000.0,275400000.0,76700000.0
net_income,0.0,129000000.0,8600000.0,9100000.0,41600000.0,42100000.0,44300000.0,181400000.0,118100000.0,211600000.0
eps_diluted,0.0,3.06,0.2,0.22,0.97,0.99,1.05,1.11,2.95,5.5
depreication,0.0,32300000.0,34600000.0,38800000.0,40400000.0,57000000.0,85000000.0,100200000.0,109900000.0,108800000.0
long_term_assets,0.0,0.0,482400000.0,537600000.0,560900000.0,892500000.0,1678500000.0,1705800000.0,1744100000.0,2057500000.0
revenue,0.0,0.0,0.0,908300000.0,229500000.0,278600000.0,303400000.0,325600000.0,1391500000.0,1668300000.0
