,2017,2018,2019,2020,2021,2022
net_income,-23233835.0,-38980313.0,-36698957.0,-44784921.0,-44161175.0,-53010382.0
long_term_debt,5346656.0,6216879.0,11655248.0,16315966.0,12787684.0,19548535.0
long_term_assets,1888821.0,4752960.0,10580049.0,12006396.0,14932816.0,14095978.0
revenue,0.0,1142604.0,3458331.0,3154325.0,14941370.0,1245227.0
cash_and_equiv,0.0,20800284.0,44290030.0,74866133.0,64370800.0,51614102.0
depreication,0.0,760011.0,810782.0,1057458.0,1257662.0,922216.0
eps_diluted,0.0,0.0,0.0,0.0,-1.41,-1.49
